SINGLE SHOT FULL FINE TUNING

mean: tensor([0.8116, 0.7858, 0.7380])
std: tensor([0.2730, 0.2863, 0.3374])

lr=0.03 e=33: train acc 0.9946651458740234 | val acc 0.7719715237617493
lr=0.03 e=34: train acc 0.9988145232200623 | val acc 0.786223292350769
lr=0.03 e=35: train acc 0.9804387092590332 | val acc 0.7529691457748413
lr=0.03 e=36: train acc 0.995850682258606 | val acc 0.7672209143638611
lr=0.03 e=37: train acc 0.9863663911819458 | val acc 0.7529691457748413
lr=0.03 e=38: train acc 0.9590990543365479 | val acc 0.6912114024162292
lr=0.03 e=39: train acc 0.9917013049125671 | val acc 0.783847987651825
lr=0.03 e=40: train acc 0.998221755027771 | val acc 0.8004751205444336
lr=0.03 e=41: train acc 0.9774748682975769 | val acc 0.7577197551727295
lr=0.03 e=42: train acc 0.9988145232200623 | val acc 0.7672209143638611
lr=0.03 e=43: train acc 0.9976289868354797 | val acc 0.7885985970497131
lr=0.03 e=44: train acc 0.998221755027771 | val acc 0.783847987651825
lr=0.03 e=45: train acc 0.9964434504508972 | val acc 0.7814727425575256
lr=0.03 e=46: train acc 0.9994072914123535 | val acc 0.7909739017486572
lr=0.03 e=47: train acc 0.9994072914123535 | val acc 0.7909739017486572
lr=0.03 e=48: train acc 1.0 | val acc 0.8028503656387329
lr=0.03 e=49: train acc 0.9917013049125671 | val acc 0.764845609664917
lr=0.03 e=50: train acc 0.9922940731048584 | val acc 0.7909739017486572
lr=0.001 e=0: train acc 0.09958506375551224 | val acc 0.08313539624214172
lr=0.001 e=1: train acc 0.9792531728744507 | val acc 0.9073634743690491
lr=0.001 e=2: train acc 0.998221755027771 | val acc 0.9311164021492004
lr=0.001 e=3: train acc 1.0 | val acc 0.9501187801361084
lr=0.001 e=4: train acc 1.0 | val acc 0.9524940848350525
lr=0.001 e=5: train acc 1.0 | val acc 0.9501187801361084
lr=0.001 e=6: train acc 1.0 | val acc 0.9524940848350525
lr=0.001 e=7: train acc 1.0 | val acc 0.9429929256439209
lr=0.001 e=8: train acc 0.9994072914123535 | val acc 0.945368230342865
lr=0.001 e=9: train acc 1.0 | val acc 0.9572446942329407
lr=0.001 e=10: train acc 1.0 | val acc 0.9572446942329407
lr=0.001 e=11: train acc 1.0 | val acc 0.9572446942329407
lr=0.001 e=12: train acc 1.0 | val acc 0.9572446942329407
lr=0.001 e=13: train acc 1.0 | val acc 0.945368230342865
lr=0.001 e=14: train acc 1.0 | val acc 0.9501187801361084
lr=0.001 e=15: train acc 1.0 | val acc 0.9548693895339966
lr=0.001 e=16: train acc 1.0 | val acc 0.966745913028717
lr=0.001 e=17: train acc 1.0 | val acc 0.964370608329773
lr=0.001 e=18: train acc 1.0 | val acc 0.9548693895339966
lr=0.001 e=19: train acc 1.0 | val acc 0.9596199989318848
lr=0.001 e=20: train acc 1.0 | val acc 0.9572446942329407
lr=0.001 e=21: train acc 1.0 | val acc 0.9572446942329407
lr=0.001 e=22: train acc 1.0 | val acc 0.9596199989318848
lr=0.001 e=23: train acc 1.0 | val acc 0.9691211581230164
lr=0.001 e=24: train acc 1.0 | val acc 0.9596199989318848
lr=0.001 e=25: train acc 1.0 | val acc 0.964370608329773
lr=0.001 e=26: train acc 1.0 | val acc 0.9548693895339966
lr=0.001 e=27: train acc 1.0 | val acc 0.9501187801361084
lr=0.001 e=28: train acc 1.0 | val acc 0.964370608329773
lr=0.001 e=29: train acc 1.0 | val acc 0.9691211581230164
lr=0.001 e=30: train acc 1.0 | val acc 0.9596199989318848
lr=0.001 e=31: train acc 1.0 | val acc 0.9596199989318848
lr=0.001 e=32: train acc 1.0 | val acc 0.966745913028717
lr=0.001 e=33: train acc 1.0 | val acc 0.966745913028717
lr=0.001 e=34: train acc 1.0 | val acc 0.964370608329773
lr=0.001 e=35: train acc 1.0 | val acc 0.9714964628219604
lr=0.001 e=36: train acc 1.0 | val acc 0.966745913028717
lr=0.001 e=37: train acc 1.0 | val acc 0.9619953036308289
lr=0.001 e=38: train acc 1.0 | val acc 0.9619953036308289
lr=0.001 e=39: train acc 1.0 | val acc 0.9572446942329407
lr=0.001 e=40: train acc 1.0 | val acc 0.9596199989318848
lr=0.001 e=41: train acc 1.0 | val acc 0.9596199989318848
lr=0.001 e=42: train acc 1.0 | val acc 0.9596199989318848
lr=0.001 e=43: train acc 1.0 | val acc 0.966745913028717
lr=0.001 e=44: train acc 1.0 | val acc 0.964370608329773
lr=0.001 e=45: train acc 1.0 | val acc 0.964370608329773
lr=0.001 e=46: train acc 1.0 | val acc 0.9691211581230164
lr=0.001 e=47: train acc 1.0 | val acc 0.9596199989318848
lr=0.001 e=48: train acc 1.0 | val acc 0.9619953036308289
lr=0.001 e=49: train acc 1.0 | val acc 0.964370608329773
lr=0.001 e=50: train acc 1.0 | val acc 0.9596199989318848
lr=0.003 e=0: train acc 0.07053942233324051 | val acc 0.05700712651014328
lr=0.003 e=1: train acc 0.9217546582221985 | val acc 0.8907364010810852
lr=0.003 e=2: train acc 0.9762893319129944 | val acc 0.8812351822853088
lr=0.003 e=3: train acc 0.9994072914123535 | val acc 0.9358670115470886
lr=0.003 e=4: train acc 0.9988145232200623 | val acc 0.9429929256439209
lr=0.003 e=5: train acc 0.9970362186431885 | val acc 0.9239905476570129
lr=0.003 e=6: train acc 0.9994072914123535 | val acc 0.9548693895339966
lr=0.003 e=7: train acc 1.0 | val acc 0.945368230342865
lr=0.003 e=8: train acc 1.0 | val acc 0.9477435350418091
lr=0.003 e=9: train acc 0.9994072914123535 | val acc 0.9334917068481445
lr=0.003 e=10: train acc 0.998221755027771 | val acc 0.9311164021492004
lr=0.003 e=11: train acc 1.0 | val acc 0.9524940848350525
lr=0.003 e=12: train acc 1.0 | val acc 0.9406176209449768
lr=0.003 e=13: train acc 1.0 | val acc 0.9501187801361084
lr=0.003 e=14: train acc 1.0 | val acc 0.9406176209449768
lr=0.003 e=15: train acc 1.0 | val acc 0.9477435350418091
lr=0.003 e=16: train acc 1.0 | val acc 0.945368230342865
lr=0.003 e=17: train acc 1.0 | val acc 0.9429929256439209
lr=0.003 e=18: train acc 1.0 | val acc 0.9429929256439209
lr=0.003 e=19: train acc 0.9911085367202759 | val acc 0.9334917068481445
lr=0.003 e=20: train acc 1.0 | val acc 0.9524940848350525
lr=0.003 e=21: train acc 1.0 | val acc 0.9572446942329407
lr=0.003 e=22: train acc 1.0 | val acc 0.9548693895339966
lr=0.003 e=23: train acc 1.0 | val acc 0.9619953036308289
lr=0.003 e=24: train acc 1.0 | val acc 0.9596199989318848
lr=0.003 e=25: train acc 1.0 | val acc 0.9501187801361084
lr=0.003 e=26: train acc 1.0 | val acc 0.9501187801361084
lr=0.003 e=27: train acc 1.0 | val acc 0.945368230342865
lr=0.003 e=28: train acc 1.0 | val acc 0.9572446942329407
lr=0.003 e=29: train acc 1.0 | val acc 0.9572446942329407
lr=0.003 e=30: train acc 1.0 | val acc 0.9619953036308289
lr=0.003 e=31: train acc 1.0 | val acc 0.9524940848350525
lr=0.003 e=32: train acc 1.0 | val acc 0.945368230342865
lr=0.003 e=33: train acc 1.0 | val acc 0.9548693895339966
lr=0.003 e=34: train acc 1.0 | val acc 0.9382423162460327
lr=0.003 e=35: train acc 1.0 | val acc 0.9619953036308289
lr=0.003 e=36: train acc 1.0 | val acc 0.9548693895339966
lr=0.003 e=37: train acc 1.0 | val acc 0.9524940848350525
lr=0.003 e=38: train acc 1.0 | val acc 0.9596199989318848
lr=0.003 e=39: train acc 0.9994072914123535 | val acc 0.9382423162460327
lr=0.003 e=40: train acc 1.0 | val acc 0.9524940848350525
lr=0.003 e=41: train acc 1.0 | val acc 0.9596199989318848
lr=0.003 e=42: train acc 1.0 | val acc 0.9596199989318848
lr=0.003 e=43: train acc 1.0 | val acc 0.964370608329773
lr=0.003 e=44: train acc 1.0 | val acc 0.9572446942329407
lr=0.003 e=45: train acc 1.0 | val acc 0.9619953036308289
lr=0.003 e=46: train acc 1.0 | val acc 0.9501187801361084
lr=0.003 e=47: train acc 1.0 | val acc 0.9548693895339966
lr=0.003 e=48: train acc 1.0 | val acc 0.9596199989318848
lr=0.003 e=49: train acc 1.0 | val acc 0.9596199989318848
lr=0.003 e=50: train acc 1.0 | val acc 0.9572446942329407
lr=0.0001 e=0: train acc 0.17249555885791779 | val acc 0.16627079248428345
lr=0.0001 e=1: train acc 0.8168346285820007 | val acc 0.7814727425575256
lr=0.0001 e=2: train acc 0.8933017253875732 | val acc 0.8527316451072693
lr=0.0001 e=3: train acc 0.93657386302948 | val acc 0.8764845728874207
lr=0.0001 e=4: train acc 0.9555424451828003 | val acc 0.885985791683197
lr=0.0001 e=5: train acc 0.9739182591438293 | val acc 0.8931117057800293
lr=0.0001 e=6: train acc 0.982217013835907 | val acc 0.9073634743690491
lr=0.0001 e=7: train acc 0.9922940731048584 | val acc 0.9168646335601807
lr=0.0001 e=8: train acc 0.995850682258606 | val acc 0.9144893288612366
lr=0.0001 e=9: train acc 0.998221755027771 | val acc 0.9144893288612366
lr=0.0001 e=10: train acc 0.995850682258606 | val acc 0.9144893288612366
lr=0.0001 e=11: train acc 0.998221755027771 | val acc 0.9168646335601807
lr=0.0001 e=12: train acc 0.9988145232200623 | val acc 0.9168646335601807
lr=0.0001 e=13: train acc 0.9988145232200623 | val acc 0.9287411570549011
lr=0.0001 e=14: train acc 0.9994072914123535 | val acc 0.9382423162460327
lr=0.0001 e=15: train acc 1.0 | val acc 0.9334917068481445
lr=0.0001 e=16: train acc 1.0 | val acc 0.9239905476570129
lr=0.0001 e=17: train acc 1.0 | val acc 0.9334917068481445
lr=0.0001 e=18: train acc 1.0 | val acc 0.9382423162460327
lr=0.0001 e=19: train acc 1.0 | val acc 0.9382423162460327
lr=0.0001 e=20: train acc 1.0 | val acc 0.9382423162460327
lr=0.0001 e=21: train acc 1.0 | val acc 0.9311164021492004
lr=0.0001 e=22: train acc 1.0 | val acc 0.9406176209449768
lr=0.0001 e=23: train acc 1.0 | val acc 0.9429929256439209
lr=0.0001 e=24: train acc 1.0 | val acc 0.9358670115470886
lr=0.0001 e=25: train acc 1.0 | val acc 0.9406176209449768
lr=0.0001 e=26: train acc 1.0 | val acc 0.9358670115470886
lr=0.0001 e=27: train acc 1.0 | val acc 0.9382423162460327
lr=0.0001 e=28: train acc 1.0 | val acc 0.9429929256439209
lr=0.0001 e=29: train acc 1.0 | val acc 0.9501187801361084
lr=0.0001 e=30: train acc 1.0 | val acc 0.9382423162460327
lr=0.0001 e=31: train acc 1.0 | val acc 0.9358670115470886
lr=0.0001 e=32: train acc 1.0 | val acc 0.945368230342865
lr=0.0001 e=33: train acc 1.0 | val acc 0.9406176209449768
lr=0.0001 e=34: train acc 1.0 | val acc 0.9501187801361084
lr=0.0001 e=35: train acc 1.0 | val acc 0.9429929256439209
lr=0.0001 e=36: train acc 1.0 | val acc 0.9406176209449768
lr=0.0001 e=37: train acc 1.0 | val acc 0.9477435350418091
lr=0.0001 e=38: train acc 1.0 | val acc 0.9501187801361084
lr=0.0001 e=39: train acc 1.0 | val acc 0.9406176209449768
lr=0.0001 e=40: train acc 1.0 | val acc 0.9406176209449768
lr=0.0001 e=41: train acc 1.0 | val acc 0.9406176209449768
lr=0.0001 e=42: train acc 1.0 | val acc 0.9382423162460327
lr=0.0001 e=43: train acc 1.0 | val acc 0.9524940848350525
lr=0.0001 e=44: train acc 1.0 | val acc 0.9406176209449768
lr=0.0001 e=45: train acc 1.0 | val acc 0.945368230342865
lr=0.0001 e=46: train acc 1.0 | val acc 0.945368230342865
lr=0.0001 e=47: train acc 1.0 | val acc 0.945368230342865
lr=0.0001 e=48: train acc 1.0 | val acc 0.9501187801361084
lr=0.0001 e=49: train acc 1.0 | val acc 0.9524940848350525
lr=0.0001 e=50: train acc 1.0 | val acc 0.9477435350418091

best validation accuracy: 0.9714964628219604
best learning rate: 0.001
best stopping epoch: 35

test accuracy: 0.9279661178588867
test loss: 73.13192114979029
